nice_class,term,n_marks,class_marks,share,band
2,epoxy primers,58,3971,0.01461,Some use this
2,inks,58,3971,0.01461,Some use this
2,photocopier toner,58,3971,0.01461,Some use this
2,shoe dyes,58,3971,0.01461,Some use this
2,titanium dioxide [pigment],58,3971,0.01461,Some use this
2,varnish,58,3971,0.01461,Some use this
2,printers' ink,57,3971,0.01435,Some use this
2,tints for paints,57,3971,0.01435,Some use this
2,anti-corrosive paints,56,3971,0.0141,Some use this
2,bronze powder for painting,56,3971,0.0141,Some use this
2,cartridges of toner for use with computers,56,3971,0.0141,Some use this
2,ink for leather,56,3971,0.0141,Some use this
2,powders in the nature of paint for use as coatings,56,3971,0.0141,Some use this
2,toners [ink] for photocopiers,56,3971,0.0141,Some use this
2,bactericidal coatings [paints],55,3971,0.01385,Some use this
2,bronzing lacquers,55,3971,0.01385,Some use this
2,food and beverage colorings,55,3971,0.01385,Some use this
2,tattoo colors,55,3971,0.01385,Some use this
2,wood lacquers,55,3971,0.01385,Some use this
2,asbestos paints,54,3971,0.0136,Some use this
2,enamels [varnishes],54,3971,0.0136,Some use this
2,epoxy resins for use in covering floors [coatings],54,3971,0.0136,Some use this
2,reflective paints,54,3971,0.0136,Some use this
2,toner cartridges [filled] for dot matrix printers,54,3971,0.0136,Some use this
2,undercoats [paints] for use on wood,54,3971,0.0136,Some use this
2,food colouring,52,3971,0.01309,Some use this
2,gold paint for ceramics,52,3971,0.01309,Some use this
2,"metal in foil and powder form for use in painting, decorating, printing and art",52,3971,0.01309,Some use this
2,paints (fireproof -),52,3971,0.01309,Some use this
2,thermochromic printing inks,52,3971,0.01309,Some use this
2,bitumen varnish,51,3971,0.01284,Some use this
2,electrodeposition paints,51,3971,0.01284,Some use this
2,lacquers and varnishes,51,3971,0.01284,Some use this
2,sealants in the nature of paints,51,3971,0.01284,Some use this
2,siccatives [drying agents] for paints,51,3971,0.01284,Some use this
2,tattoo dyes,51,3971,0.01284,Some use this
2,agglutinants for paint,50,3971,0.01259,Some use this
2,dyes for wood,50,3971,0.01259,Some use this
2,enamels in the nature of house paint,50,3971,0.01259,Some use this
2,organic pigments,50,3971,0.01259,Some use this
2,paints (anti-fouling -),50,3971,0.01259,Some use this
2,anti-corrosive coatings [paints],49,3971,0.01234,Some use this
2,enamels,49,3971,0.01234,Some use this
2,food dyes [food colorants],49,3971,0.01234,Some use this
2,powder (bronze -) [paint],49,3971,0.01234,Some use this
2,silver paint for ceramics,49,3971,0.01234,Some use this
2,toner [ink] for photocopiers,49,3971,0.01234,Some use this
2,toner cartridges [filled] for electronically operated printing apparatus,49,3971,0.01234,Some use this
2,undercoating for vehicle chassis,49,3971,0.01234,Some use this
2,wood oils,49,3971,0.01234,Some use this
2,corrosion inhibitors,48,3971,0.01209,Some use this
2,paint drying preparations,48,3971,0.01209,Some use this
2,phosphorescent paints,48,3971,0.01209,Some use this
2,wood mordants,48,3971,0.01209,Some use this
2,clear coatings used as paints,47,3971,0.01184,Some use this
2,coatings in the nature of paint for use on wood,47,3971,0.01184,Some use this
2,paint patches (repositionable -),47,3971,0.01184,Some use this
2,protective surface coatings for wood,47,3971,0.01184,Some use this
2,textured coatings [paints],47,3971,0.01184,Some use this
2,colorants for beverages,46,3971,0.01158,Some use this
2,epoxy resins for use in covering walls [coatings],46,3971,0.01158,Some use this
2,oil colors,46,3971,0.01158,Some use this
2,"waterproof coatings [chemical, paints]",46,3971,0.01158,Some use this
2,epoxy resins for use in covering surfaces of buildings [coatings],45,3971,0.01133,Some use this
2,interior protective finish coatings [paints],45,3971,0.01133,Some use this
2,marking ink for animals,45,3971,0.01133,Some use this
2,primer thinners,45,3971,0.01133,Some use this
2,printing compositions [ink],45,3971,0.01133,Some use this
2,stains for leather,45,3971,0.01133,Some use this
2,wood floor finishes,45,3971,0.01133,Some use this
2,coatings in the nature of sprays [paints],44,3971,0.01108,Some use this
2,creosote for wood preservation,44,3971,0.01108,Some use this
2,food coloring,44,3971,0.01108,Some use this
2,moisture repellant coatings [paints],44,3971,0.01108,Some use this
2,pigments in powder form,44,3971,0.01108,Some use this
2,toner cartridges [filled] for use with photographic photocopiers,44,3971,0.01108,Some use this
2,"toner cartridges, filled, for facsimile machines",44,3971,0.01108,Some use this
2,chemicalproof paints,43,3971,0.01083,Some use this
2,engine paints,43,3971,0.01083,Some use this
3,cosmetics,14736,45358,0.32488,Essential
3,perfumes,6790,45358,0.1497,Most use this
3,essential oils,6650,45358,0.14661,Most use this
3,skincare cosmetics,5461,45358,0.1204,Most use this
3,perfumery,5094,45358,0.11231,Recommended
3,beauty masks,5074,45358,0.11187,Recommended
3,soaps,4955,45358,0.10924,Recommended
3,beauty care cosmetics,4876,45358,0.1075,Recommended
3,shampoos,4719,45358,0.10404,Recommended
3,hair cosmetics,4501,45358,0.09923,Recommended
3,cosmetic creams,4479,45358,0.09875,Recommended
3,hair lotions,4432,45358,0.09771,Recommended
3,skin care cosmetics,4045,45358,0.08918,Recommended
3,fragrances,3997,45358,0.08812,Recommended
3,hair conditioners,3994,45358,0.08806,Recommended
3,make-up,3895,45358,0.08587,Recommended
3,moisturisers [cosmetics],3737,45358,0.08239,Recommended
3,eyebrow cosmetics,3595,45358,0.07926,Recommended
3,cosmetics and cosmetic preparations,3455,45358,0.07617,Recommended
3,beauty lotions,3436,45358,0.07575,Recommended
3,facial creams [cosmetics],3341,45358,0.07366,Recommended
3,beauty serums,3301,45358,0.07278,Recommended
3,perfume,3244,45358,0.07152,Recommended
3,cosmetic moisturisers,3231,45358,0.07123,Recommended
3,lipsticks,3187,45358,0.07026,Recommended
3,mascara,3186,45358,0.07024,Recommended
3,natural cosmetics,3165,45358,0.06978,Recommended
3,non-medicated cosmetics and toiletry preparations,3153,45358,0.06951,Recommended
3,body creams [cosmetics],3152,45358,0.06949,Recommended
3,toiletries,3115,45358,0.06868,Recommended
3,cosmetic preparations for skin care,3080,45358,0.0679,Recommended
3,organic cosmetics,3068,45358,0.06764,Recommended
3,body care cosmetics,3063,45358,0.06753,Recommended
3,perfumery and fragrances,3060,45358,0.06746,Recommended
3,skin creams [cosmetic],3032,45358,0.06685,Recommended
3,oils for perfumes and scents,3028,45358,0.06676,Recommended
3,skin cleansers [cosmetic],3023,45358,0.06665,Recommended
3,nail polish,2993,45358,0.06599,Recommended
3,skin fresheners [cosmetics],2966,45358,0.06539,Recommended
3,eau de cologne,2952,45358,0.06508,Recommended
3,false eyelashes,2946,45358,0.06495,Recommended
3,lip cosmetics,2942,45358,0.06486,Recommended
3,skin masks [cosmetics],2941,45358,0.06484,Recommended
3,soap,2890,45358,0.06372,Recommended
3,dentifrices,2867,45358,0.06321,Recommended
3,cosmetic facial lotions,2861,45358,0.06308,Recommended
3,nail cosmetics,2855,45358,0.06294,Recommended
3,cosmetic soaps,2844,45358,0.0627,Recommended
3,eye cosmetics,2835,45358,0.0625,Recommended
3,facial lotions [cosmetic],2829,45358,0.06237,Recommended
3,hair conditioner,2820,45358,0.06217,Recommended
3,cosmetic hair lotions,2814,45358,0.06204,Recommended
3,hair oils,2803,45358,0.0618,Recommended
3,creams (cosmetic -),2774,45358,0.06116,Recommended
3,skin care preparations,2768,45358,0.06103,Recommended
3,perfume oils,2749,45358,0.06061,Recommended
3,skin care lotions [cosmetic],2734,45358,0.06028,Recommended
3,cleaning preparations,2705,45358,0.05964,Recommended
3,cosmetic kits,2685,45358,0.0592,Recommended
3,nail care preparations,2674,45358,0.05895,Recommended
3,cosmetic creams and lotions,2667,45358,0.0588,Recommended
3,body and facial creams [cosmetics],2660,45358,0.05864,Recommended
3,hair spray,2653,45358,0.05849,Recommended
3,beauty creams,2638,45358,0.05816,Recommended
3,skin balms [cosmetic],2629,45358,0.05796,Recommended
3,room fragrances,2619,45358,0.05774,Recommended
3,incense,2597,45358,0.05726,Recommended
3,air fragrance reed diffusers,2595,45358,0.05721,Recommended
3,shampoo,2590,45358,0.0571,Recommended
3,hair shampoos,2579,45358,0.05686,Recommended
3,skin moisturizers used as cosmetics,2575,45358,0.05677,Recommended
3,hair care preparations,2567,45358,0.05659,Recommended
3,hair care lotions [for cosmetic use],2541,45358,0.05602,Recommended
3,hair shampoo,2539,45358,0.05598,Recommended
3,colour cosmetics,2526,45358,0.05569,Recommended
3,scented oils,2502,45358,0.05516,Recommended
3,body cleaning and beauty care preparations,2497,45358,0.05505,Recommended
3,false nails,2490,45358,0.0549,Recommended
3,non-medicated cosmetics,2478,45358,0.05463,Recommended
3,facial gels [cosmetics],2472,45358,0.0545,Recommended
3,moisturisers,2471,45358,0.05448,Recommended
3,moisturising skin lotions [cosmetic],2431,45358,0.0536,Recommended
3,skin cleansers,2406,45358,0.05304,Recommended
3,hair moisturisers,2362,45358,0.05207,Recommended
3,cosmetic pencils,2353,45358,0.05188,Recommended
3,night creams [cosmetics],2350,45358,0.05181,Recommended
3,eyebrow pencils,2348,45358,0.05177,Recommended
3,cosmetic creams for the skin,2341,45358,0.05161,Recommended
3,after-sun oils [cosmetics],2323,45358,0.05121,Recommended
3,beauty creams for body care,2322,45358,0.05119,Recommended
3,anti-aging moisturizers used as cosmetics,2316,45358,0.05106,Recommended
3,suntan lotion [cosmetics],2311,45358,0.05095,Recommended
3,tanning oils [cosmetics],2306,45358,0.05084,Recommended
3,toothpaste,2301,45358,0.05073,Recommended
3,hair dyes,2284,45358,0.05035,Recommended
3,hair serums,2268,45358,0.05,Recommended
3,cosmetics for animals,2266,45358,0.04996,Recommended
3,beauty care preparations,2252,45358,0.04965,Recommended
3,skincare preparations,2247,45358,0.04954,Recommended
3,facial cleansers [cosmetic],2229,45358,0.04914,Recommended
3,facial cleansers,2226,45358,0.04908,Recommended
3,cosmetic oils,2220,45358,0.04894,Recommended
3,beauty balm creams,2217,45358,0.04888,Recommended
3,skin creams,2212,45358,0.04877,Recommended
3,cosmetic preparations,2204,45358,0.04859,Recommended
3,hair masks,2199,45358,0.04848,Recommended
3,facial moisturisers [cosmetic],2188,45358,0.04824,Recommended
3,perfumed soaps,2188,45358,0.04824,Recommended
3,"perfumery, essential oils",2184,45358,0.04815,Recommended
3,skin moisturisers,2136,45358,0.04709,Recommended
3,air fragrancing preparations,2135,45358,0.04707,Recommended
3,skin lotions,2134,45358,0.04705,Recommended
3,hair moisturizers,2107,45358,0.04645,Recommended
3,room perfume sprays,2096,45358,0.04621,Recommended
3,hair creams,2094,45358,0.04617,Recommended
3,nail varnish,2088,45358,0.04603,Recommended
3,body lotions,2082,45358,0.0459,Recommended
3,cosmetics preparations,2073,45358,0.0457,Recommended
3,skin creams [for cosmetic use],2057,45358,0.04535,Recommended
3,make-up removing preparations,2042,45358,0.04502,Recommended
3,skin care creams [cosmetic],2037,45358,0.04491,Recommended
3,hair lotion,2030,45358,0.04476,Recommended
3,cosmetic creams for skin care,2029,45358,0.04473,Recommended
3,skin recovery creams [cosmetics],2026,45358,0.04467,Recommended
3,cosmetics for suntanning,2023,45358,0.0446,Recommended
3,bleaching preparations and other substances for laundry use,2016,45358,0.04445,Recommended
3,body fragrances,2007,45358,0.04425,Recommended
3,perfumed soap,2006,45358,0.04423,Recommended
3,cleansing creams [cosmetic],1999,45358,0.04407,Recommended
3,shaving preparations,1976,45358,0.04356,Recommended
3,make-up preparations,1970,45358,0.04343,Recommended
3,bath salts,1960,45358,0.04321,Recommended
3,facial beauty masks,1945,45358,0.04288,Recommended
3,scented soaps,1943,45358,0.04284,Recommended
3,skin lotion,1936,45358,0.04268,Recommended
3,body wash,1934,45358,0.04264,Recommended
3,cosmetic skin fresheners,1934,45358,0.04264,Recommended
3,suncare lotions [for cosmetic use],1934,45358,0.04264,Recommended
3,after-shave lotions,1927,45358,0.04248,Recommended
3,multifunctional cosmetics,1922,45358,0.04237,Recommended
3,colour cosmetics for the skin,1920,45358,0.04233,Recommended
3,suntan oils [cosmetics],1917,45358,0.04226,Recommended
3,cosmetic products for the shower,1914,45358,0.0422,Recommended
3,beauty soap,1913,45358,0.04218,Recommended
3,lip balm,1911,45358,0.04213,Recommended
3,household fragrances,1905,45358,0.042,Recommended
3,cosmetic products in the form of aerosols for skincare,1893,45358,0.04173,Recommended
3,perfume oils for the manufacture of cosmetic preparations,1891,45358,0.04169,Recommended
3,hair gel,1890,45358,0.04167,Recommended
3,hair oil,1884,45358,0.04154,Recommended
3,facial creams [cosmetic],1883,45358,0.04151,Recommended
3,scented room sprays,1878,45358,0.0414,Recommended
3,beauty serums with anti-ageing properties,1877,45358,0.04138,Recommended
3,anti-ageing creams [for cosmetic use],1875,45358,0.04134,Recommended
